Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2016","2016","1000 US$","189916","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2017","2017","1000 US$","192597","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2018","2018","1000 US$","9894","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2019","2019","1000 US$","9872","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","463","Vegetables, fresh nes","2020","2020","1000 US$","12041","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2010","2010","1000 US$","4767","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2011","2011","1000 US$","6211","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2012","2012","1000 US$","4654","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2013","2013","1000 US$","5145","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2014","2014","1000 US$","4893","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2015","2015","1000 US$","3696","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2016","2016","1000 US$","4882","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2017","2017","1000 US$","5029","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2018","2018","1000 US$","4968","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2019","2019","1000 US$","3943","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","420","Vegetables, leguminous nes","2020","2020","1000 US$","5187","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2010","2010","1000 US$","29313","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2011","2011","1000 US$","35174","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2012","2012","1000 US$","37968","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2013","2013","1000 US$","73393","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2014","2014","1000 US$","73259","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2015","2015","1000 US$","69360","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2016","2016","1000 US$","90185","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","222","Walnuts, with shell","2017","2017","1000 US$","93327","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2010","2010","1000 US$","4725090","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2011","2011","1000 US$","6555489","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2012","2012","1000 US$","6305585","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2013","2013","1000 US$","6743066","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2014","2014","1000 US$","6230084","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2015","2015","1000 US$","4769900","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2016","2016","1000 US$","3788642","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2017","2017","1000 US$","4176143","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2018","2018","1000 US$","4029858","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2019","2019","1000 US$","4309281","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","15","Wheat","2020","2020","1000 US$","4358160","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2010","2010","1000 US$","9792","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2011","2011","1000 US$","11873","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2012","2012","1000 US$","24162","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2013","2013","1000 US$","11892","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2014","2014","1000 US$","13450","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2015","2015","1000 US$","12637","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2016","2016","1000 US$","12627","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2017","2017","1000 US$","6292","Fc","Calculated data"
"QV","Value of Agricultural Production","79","Germany","57","Gross Production Value (current thousand US$)","987","Wool, greasy","2018","2018","1000 US$","5931","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2010","2010","1000 US$","536328","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2011","2011","1000 US$","733732","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2012","2012","1000 US$","695422","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2013","2013","1000 US$","616668","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2014","2014","1000 US$","686237","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2015","2015","1000 US$","647167","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2016","2016","1000 US$","748158","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2017","2017","1000 US$","1958225","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2018","2018","1000 US$","1827809","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2019","2019","1000 US$","1668540","Fc","Calculated data"
"QV","Value of Agricultural Production","100","India","57","Gross Production Value (current thousand US$)","711","Anise, badian, fennel, coriander","2020","2020","1000 US$","1546737","Fc","Calculated data"
